,level_0,index,date,user,change_amt,year,running_count
394,386,5533,2007-04-16 18:10:00,BazookaJoe,319,2007,5021
395,390,5529,2007-04-16 18:10:00,69.74.41.252,-17,2007,5004
396,401,5520,2007-04-16 18:11:00,81.179.195.34,100,2007,5104
397,399,5521,2007-04-16 18:11:00,74.70.200.193,-98,2007,5006
398,400,5523,2007-04-16 18:11:00,Jetman,-1,2007,5005
399,397,5519,2007-04-16 18:11:00,59.115.99.40,-3,2007,5002
400,396,5518,2007-04-16 18:11:00,66.153.202.150,119,2007,5121
401,398,5522,2007-04-16 18:11:00,BazookaJoe,-165,2007,4956
402,402,5517,2007-04-16 18:12:00,Abe Lincoln,23,2007,4979
403,403,5516,2007-04-16 18:12:00,75.68.211.103,-245,2007,4734
404,404,5515,2007-04-16 18:12:00,NotThatKat,-1,2007,4733
405,405,5514,2007-04-16 18:12:00,75.68.211.103,-1,2007,4732
406,412,5512,2007-04-16 18:13:00,89.241.168.213,38,2007,4770
407,414,5509,2007-04-16 18:13:00,Bfinn,-2,2007,4768
408,413,5513,2007-04-16 18:13:00,Abe Lincoln,295,2007,5063
409,411,5510,2007-04-16 18:13:00,BazookaJoe,-159,2007,4904
410,409,5508,2007-04-16 18:13:00,JerseyDevil26,50,2007,4954
411,410,5505,2007-04-16 18:13:00,71.13.236.131,121,2007,5075
412,408,5506,2007-04-16 18:13:00,75.68.211.103,0,2007,5075
413,407,5504,2007-04-16 18:13:00,131.94.222.133,0,2007,5075
414,406,5507,2007-04-16 18:13:00,24.163.249.234,114,2007,5189
415,420,5503,2007-04-16 18:14:00,RyanGerbil10,0,2007,5189
416,419,5502,2007-04-16 18:14:00,75.68.211.103,-15,2007,5174
417,418,5501,2007-04-16 18:14:00,68.106.52.235,70,2007,5244
418,421,5500,2007-04-16 18:14:00,BazookaJoe,-70,2007,5174
419,416,5499,2007-04-16 18:14:00,75.68.211.103,-121,2007,5053
420,415,5498,2007-04-16 18:14:00,Alangu,27,2007,5080
421,417,5497,2007-04-16 18:14:00,199.43.32.87,0,2007,5080
422,422,5496,2007-04-16 18:15:00,Jmw0000,41,2007,5121
423,423,5495,2007-04-16 18:15:00,Sonjaaa,23,2007,5144
424,424,5494,2007-04-16 18:15:00,Chunky Rice,13,2007,5157
425,425,5493,2007-04-16 18:15:00,Bfinn,0,2007,5157
426,426,5492,2007-04-16 18:15:00,24.22.124.20,89,2007,5246
427,427,5491,2007-04-16 18:15:00,12.163.10.190,-1,2007,5245
428,428,5490,2007-04-16 18:15:00,Golbez,0,2007,5245
429,434,5487,2007-04-16 18:16:00,Msfwhs,0,2007,5245
430,436,5485,2007-04-16 18:16:00,JerseyDevil26,0,2007,5245
431,435,5488,2007-04-16 18:16:00,Chunky Rice,40,2007,5285
432,432,5486,2007-04-16 18:16:00,RenamedUser jaskldjslak904,0,2007,5285
433,430,5482,2007-04-16 18:16:00,Jmw0000,0,2007,5285
434,431,5484,2007-04-16 18:16:00,Halo,-120,2007,5165
435,429,5483,2007-04-16 18:16:00,Bfinn,-295,2007,4870
436,433,5489,2007-04-16 18:16:00,BazookaJoe,-89,2007,4781
437,437,5481,2007-04-16 18:17:00,Bfinn,1,2007,4782
438,438,5480,2007-04-16 18:17:00,MatthewLiberal,-101,2007,4681
439,439,5478,2007-04-16 18:17:00,Chunky Rice,-8,2007,4673
440,440,5477,2007-04-16 18:17:00,Abe.Froman,10,2007,4683
441,447,5475,2007-04-16 18:18:00,Jmw0000,1,2007,4684
442,446,5473,2007-04-16 18:18:00,MisterHand,1,2007,4685
443,445,5476,2007-04-16 18:18:00,Msfwhs,0,2007,4685
444,442,5471,2007-04-16 18:18:00,JerseyDevil26,0,2007,4685
445,443,5472,2007-04-16 18:18:00,Alfiboy,0,2007,4685
446,441,5470,2007-04-16 18:18:00,BazookaJoe,16,2007,4701
447,444,5474,2007-04-16 18:18:00,Abe Lincoln,16,2007,4717
448,449,5469,2007-04-16 18:19:00,Wittylama,71,2007,4788
449,448,5467,2007-04-16 18:19:00,Jmw0000,25,2007,4813
450,450,5468,2007-04-16 18:19:00,Steevo714,39,2007,4852
451,455,5465,2007-04-16 18:20:00,Dlazzaro,124,2007,4976
452,456,5466,2007-04-16 18:20:00,Kaldari,-60,2007,4916
453,454,5464,2007-04-16 18:20:00,Bfinn,-73,2007,4843
454,457,5463,2007-04-16 18:20:00,Crotalus horridus,-12,2007,4831
455,452,5461,2007-04-16 18:20:00,Abe Lincoln,-94,2007,4737
456,453,5462,2007-04-16 18:20:00,JerseyDevil26,50,2007,4787
457,451,5460,2007-04-16 18:20:00,Chuck Sirloin,-68,2007,4719
458,458,5459,2007-04-16 18:21:00,Dlazzaro,9,2007,4728
459,459,5458,2007-04-16 18:21:00,Zoicon5,-1,2007,4727
460,460,5457,2007-04-16 18:21:00,Musicpvm,-15,2007,4712
461,461,5456,2007-04-16 18:22:00,Kaldari,6,2007,4718
462,462,5455,2007-04-16 18:22:00,John Stattic,8,2007,4726
463,463,5454,2007-04-16 18:22:00,Abe.Froman,24,2007,4750
464,469,5450,2007-04-16 18:23:00,Alfiboy,21,2007,4771
465,467,5451,2007-04-16 18:23:00,Msfwhs,12,2007,4783
466,468,5453,2007-04-16 18:23:00,Jmw0000,108,2007,4891
467,465,5449,2007-04-16 18:23:00,ElKevbo,-20,2007,4871
468,464,5448,2007-04-16 18:23:00,Jmw0000,-4,2007,4867
469,466,5452,2007-04-16 18:23:00,Pepsidrinka,53,2007,4920
470,470,5447,2007-04-16 18:24:00,Pepsidrinka,16,2007,4936
471,471,5446,2007-04-16 18:24:00,ElKevbo,3,2007,4939
472,472,5439,2007-04-16 18:25:00,Kechvsf,-257,2007,4682
473,473,5440,2007-04-16 18:25:00,Halo,9,2007,4691
474,474,5441,2007-04-16 18:25:00,ElKevbo,-54,2007,4637
475,475,5443,2007-04-16 18:25:00,Jmw0000,55,2007,4692
476,476,5444,2007-04-16 18:25:00,Umedard,92,2007,4784
477,477,5445,2007-04-16 18:25:00,Rjp0i,10,2007,4794
478,478,5442,2007-04-16 18:25:00,JerseyDevil26,26,2007,4820
479,481,5436,2007-04-16 18:26:00,Kechvsf,-37,2007,4783
480,479,5438,2007-04-16 18:26:00,Akubhai,38,2007,4821
481,480,5437,2007-04-16 18:26:00,Kechvsf,-22,2007,4799
482,482,5430,2007-04-16 18:27:00,Alangu,53,2007,4852
483,483,5431,2007-04-16 18:27:00,Kaldari,-54,2007,4798
484,484,5432,2007-04-16 18:27:00,Betaeleven,16,2007,4814
485,485,5434,2007-04-16 18:27:00,Ruhe1986,-28,2007,4786
486,486,5435,2007-04-16 18:27:00,ElKevbo,52,2007,4838
487,487,5433,2007-04-16 18:27:00,MPD01605,79,2007,4917
488,491,5426,2007-04-16 18:28:00,Sirex98,1,2007,4918
489,488,5429,2007-04-16 18:28:00,Jmw0000,4,2007,4922
490,489,5428,2007-04-16 18:28:00,Spectheintro,-23,2007,4899
491,490,5427,2007-04-16 18:28:00,ElKevbo,-5,2007,4894
492,492,5423,2007-04-16 18:29:00,Alangu,36,2007,4930
493,493,5425,2007-04-16 18:29:00,Zehly,6,2007,4936
494,494,5424,2007-04-16 18:29:00,Valdoran,-3,2007,4933
495,499,5421,2007-04-16 18:30:00,Alfiboy,0,2007,4933
496,498,5420,2007-04-16 18:30:00,Rjp0i,64,2007,4997
497,500,5419,2007-04-16 18:30:00,Alangu,-36,2007,4961
498,496,5418,2007-04-16 18:30:00,Abe Lincoln,37,2007,4998
499,495,5417,2007-04-16 18:30:00,Pepsidrinka,-6,2007,4992
500,497,5422,2007-04-16 18:30:00,Jmw0000,80,2007,5072
501,502,5415,2007-04-16 18:31:00,Rjoebrandon,39,2007,5111
502,501,5416,2007-04-16 18:31:00,SensenfrauXx,210,2007,5321
503,503,5413,2007-04-16 18:32:00,Jolb,3,2007,5324
504,504,5412,2007-04-16 18:32:00,Kingclyde,38,2007,5362
505,505,5411,2007-04-16 18:32:00,DuKot,0,2007,5362
506,506,5410,2007-04-16 18:32:00,Evileyetmc,-6,2007,5356
507,507,5409,2007-04-16 18:32:00,Swid,48,2007,5404
508,508,5414,2007-04-16 18:32:00,Kizor,0,2007,5404
509,509,5408,2007-04-16 18:33:00,Abe.Froman,259,2007,5663
510,510,5407,2007-04-16 18:33:00,Thejerm,0,2007,5663
511,513,5406,2007-04-16 18:34:00,Kechvsf,-161,2007,5502
512,512,5405,2007-04-16 18:34:00,Jmw0000,0,2007,5502
513,511,5404,2007-04-16 18:34:00,Noclip,6,2007,5508
514,514,5403,2007-04-16 18:35:00,Akubhai,27,2007,5535
515,515,5402,2007-04-16 18:35:00,MPD01605,0,2007,5535
516,516,5401,2007-04-16 18:35:00,Umedard,4,2007,5539
517,517,5400,2007-04-16 18:35:00,Swid,32,2007,5571
518,518,5399,2007-04-16 18:35:00,Zehly,96,2007,5667
519,519,5398,2007-04-16 18:35:00,Friskysman,-170,2007,5497
520,524,5393,2007-04-16 18:36:00,John Stattic,2,2007,5499
521,523,5394,2007-04-16 18:36:00,Erciesielski,5,2007,5504
522,525,5392,2007-04-16 18:36:00,Rjoebrandon,167,2007,5671
523,521,5396,2007-04-16 18:36:00,Trebor,0,2007,5671
524,520,5397,2007-04-16 18:36:00,Search4Lancer,76,2007,5747
525,522,5395,2007-04-16 18:36:00,StarScarsCeiling,-1,2007,5746
526,526,5391,2007-04-16 18:37:00,Itsfullofstars,121,2007,5867
527,527,5390,2007-04-16 18:37:00,Fourthords,0,2007,5867
528,528,5386,2007-04-16 18:38:00,Mithent,83,2007,5950
529,529,5388,2007-04-16 18:38:00,SillyWalksMinister,22,2007,5972
530,530,5389,2007-04-16 18:38:00,Nyttend,20,2007,5992
531,531,5387,2007-04-16 18:38:00,Qmax,-2,2007,5990
532,541,5382,2007-04-16 18:39:00,Rjoebrandon,111,2007,6101
533,540,5380,2007-04-16 18:39:00,RMThompson,343,2007,6444
534,539,5383,2007-04-16 18:39:00,Nyttend,-1,2007,6443
535,538,5381,2007-04-16 18:39:00,Betaeleven,-110,2007,6333
536,537,5385,2007-04-16 18:39:00,Search4Lancer,67,2007,6400
537,535,5378,2007-04-16 18:39:00,Mike Fields,0,2007,6400
538,534,5377,2007-04-16 18:39:00,John Stattic,-176,2007,6224
539,533,5376,2007-04-16 18:39:00,Search4Lancer,-68,2007,6156
540,532,5384,2007-04-16 18:39:00,Trebor,139,2007,6295
541,536,5379,2007-04-16 18:39:00,Mithent,6,2007,6301
542,542,5375,2007-04-16 18:40:00,RMThompson,2,2007,6303
543,543,5374,2007-04-16 18:40:00,Mithent,-1,2007,6302
544,544,5373,2007-04-16 18:40:00,Betaeleven,8,2007,6310
545,545,5372,2007-04-16 18:40:00,Mtowers,0,2007,6310
546,550,5371,2007-04-16 18:41:00,Eric.frederich,-168,2007,6142
547,551,5369,2007-04-16 18:41:00,Trebor,170,2007,6312
548,549,5370,2007-04-16 18:41:00,Betaeleven,21,2007,6333
549,547,5368,2007-04-16 18:41:00,Search4Lancer,0,2007,6333
550,548,5366,2007-04-16 18:41:00,HappyCamper,-343,2007,5990
551,546,5367,2007-04-16 18:41:00,Betaeleven,8,2007,5998
552,552,5365,2007-04-16 18:42:00,Zehly,18,2007,6016
553,553,5364,2007-04-16 18:42:00,HappyCamper,-3,2007,6013
554,554,5363,2007-04-16 18:42:00,Semper331fi,-47,2007,5966
555,555,5362,2007-04-16 18:42:00,Mithent,-89,2007,5877
556,556,5361,2007-04-16 18:42:00,ElKevbo,-57,2007,5820
557,557,5360,2007-04-16 18:42:00,Rpgman456,36,2007,5856
558,558,5359,2007-04-16 18:42:00,Akubhai,-97,2007,5759
559,562,5358,2007-04-16 18:43:00,Mrzaius,12,2007,5771
560,561,5357,2007-04-16 18:43:00,ElKevbo,-111,2007,5660
561,559,5355,2007-04-16 18:43:00,Eric.frederich,-52,2007,5608
562,560,5356,2007-04-16 18:43:00,ElKevbo,-96,2007,5512
563,563,5354,2007-04-16 18:44:00,Dputig07,51,2007,5563
564,564,5353,2007-04-16 18:44:00,Mtowers,-1,2007,5562
565,565,5352,2007-04-16 18:44:00,Mithent,87,2007,5649
566,566,5351,2007-04-16 18:45:00,ElKevbo,-22,2007,5627
567,567,5350,2007-04-16 18:46:00,TexasDawg,-62,2007,5565
568,568,5349,2007-04-16 18:46:00,Ferr,23,2007,5588
569,569,5348,2007-04-16 18:46:00,Mike Fields,54,2007,5642
570,570,5347,2007-04-16 18:46:00,Sirex98,0,2007,5642
571,574,5344,2007-04-16 18:47:00,Sam 1123,0,2007,5642
572,573,5345,2007-04-16 18:47:00,Dwilliams617,2,2007,5644
573,572,5346,2007-04-16 18:47:00,Cgonsalves,-8,2007,5636
574,571,5343,2007-04-16 18:47:00,Zehly,-58,2007,5578
575,575,5342,2007-04-16 18:48:00,Betaeleven,18,2007,5596
576,576,5341,2007-04-16 18:48:00,Ferr,17,2007,5613
577,577,5340,2007-04-16 18:48:00,Jmw0000,-61,2007,5552
578,578,5335,2007-04-16 18:49:00,SillyWalksMinister,0,2007,5552
579,579,5336,2007-04-16 18:49:00,Semper331fi,10,2007,5562
580,580,5334,2007-04-16 18:49:00,Sam 1123,-8,2007,5554
581,581,5338,2007-04-16 18:49:00,CorinneQ,0,2007,5554
582,582,5337,2007-04-16 18:49:00,Kevinp2,46,2007,5600
583,583,5339,2007-04-16 18:49:00,Dposse,-2,2007,5598
584,586,5333,2007-04-16 18:50:00,Jaksmata,1,2007,5599
585,584,5331,2007-04-16 18:50:00,Hoopesk2,1,2007,5600
586,585,5332,2007-04-16 18:50:00,Wittylama,-264,2007,5336
587,587,5330,2007-04-16 18:51:00,Fourthords,-41,2007,5295
588,588,5329,2007-04-16 18:51:00,Dwilliams617,59,2007,5354
589,589,5328,2007-04-16 18:51:00,Dposse,-2,2007,5352
590,590,5327,2007-04-16 18:51:00,Jmw0000,81,2007,5433
591,591,5325,2007-04-16 18:51:00,Markie,1,2007,5434
592,596,5324,2007-04-16 18:52:00,ElKevbo,264,2007,5698
593,597,5322,2007-04-16 18:52:00,John Stattic,17,2007,5715
594,595,5323,2007-04-16 18:52:00,Jmw0000,-83,2007,5632
595,593,5321,2007-04-16 18:52:00,ElKevbo,-49,2007,5583
596,594,5320,2007-04-16 18:52:00,CorinneQ,0,2007,5583
597,592,5319,2007-04-16 18:52:00,Nyttend,22,2007,5605
598,598,5318,2007-04-16 18:53:00,Markie,43,2007,5648
599,599,5317,2007-04-16 18:53:00,ElKevbo,-3,2007,5645
600,600,5316,2007-04-16 18:53:00,Starks,5,2007,5650
601,601,5315,2007-04-16 18:53:00,Wittylama,-32,2007,5618
602,602,5314,2007-04-16 18:53:00,Dposse,-61,2007,5557
603,603,5313,2007-04-16 18:53:00,Chardish,1,2007,5558
604,610,5312,2007-04-16 18:54:00,Fourthords,-41,2007,5517
605,609,5309,2007-04-16 18:54:00,Dcandeto,0,2007,5517
606,608,5311,2007-04-16 18:54:00,Jmw0000,-110,2007,5407
607,604,5306,2007-04-16 18:54:00,Markie,0,2007,5407
608,606,5308,2007-04-16 18:54:00,Cnota,18,2007,5425
609,605,5307,2007-04-16 18:54:00,PRRfan,-18,2007,5407
610,607,5310,2007-04-16 18:54:00,Mike Fields,-59,2007,5348
611,612,5305,2007-04-16 18:55:00,PRRfan,-19,2007,5329
612,611,5304,2007-04-16 18:55:00,99th Percentile,112,2007,5441
613,616,5300,2007-04-16 18:56:00,Markie,0,2007,5441
614,615,5301,2007-04-16 18:56:00,Threeafterthree,-7,2007,5434
615,613,5303,2007-04-16 18:56:00,Georgiapatio,2,2007,5436
616,614,5302,2007-04-16 18:56:00,Martin 00792,12,2007,5448
617,617,5299,2007-04-16 18:57:00,Catalogingeek,83,2007,5531
618,618,5297,2007-04-16 18:57:00,Mike Fields,7,2007,5538
619,619,5298,2007-04-16 18:57:00,Abe Lincoln,-21,2007,5517
620,620,5296,2007-04-16 18:58:00,Neo-Jay,2,2007,5519
621,621,5295,2007-04-16 18:58:00,Jmw0000,61,2007,5580
622,622,5294,2007-04-16 18:58:00,PRRfan,3,2007,5583
623,624,5293,2007-04-16 18:59:00,Dposse,104,2007,5687
624,623,5290,2007-04-16 18:59:00,PRRfan,-49,2007,5638
625,625,5292,2007-04-16 18:59:00,PRRfan,-35,2007,5603
626,626,5291,2007-04-16 18:59:00,John Reaves,0,2007,5603
627,627,5289,2007-04-16 19:00:00,Wittylama,248,2007,5851
628,628,5288,2007-04-16 19:00:00,Kaldari,-9,2007,5842
629,632,5286,2007-04-16 19:01:00,Ckeady,212,2007,6054
630,631,5283,2007-04-16 19:01:00,Dcandeto,0,2007,6054
631,633,5285,2007-04-16 19:01:00,Halo,37,2007,6091
632,629,5287,2007-04-16 19:01:00,PRRfan,-22,2007,6069
633,630,5282,2007-04-16 19:01:00,Jmw0000,38,2007,6107
634,634,5284,2007-04-16 19:01:00,Mike Fields,0,2007,6107
635,640,5276,2007-04-16 19:02:00,Kaldari,10,2007,6117
636,641,5275,2007-04-16 19:02:00,156.75.192.109,-1,2007,6116
637,639,5277,2007-04-16 19:02:00,Zenohockey,19,2007,6135
638,638,5278,2007-04-16 19:02:00,ElKevbo,-129,2007,6006
639,637,5279,2007-04-16 19:02:00,156.75.192.109,46,2007,6052
640,636,5280,2007-04-16 19:02:00,Theragu40,24,2007,6076
641,635,5281,2007-04-16 19:02:00,Catalogingeek,48,2007,6124
642,646,5273,2007-04-16 19:03:00,TerraFrost,0,2007,6124
643,645,5272,2007-04-16 19:03:00,Chunky Rice,16,2007,6140
644,647,5271,2007-04-16 19:03:00,147.241.40.2,-28,2007,6112
645,643,5270,2007-04-16 19:03:00,147.241.40.2,1,2007,6113
646,642,5269,2007-04-16 19:03:00,Chunky Rice,-4,2007,6109
647,644,5274,2007-04-16 19:03:00,Cnota,7,2007,6116
648,648,5262,2007-04-16 19:04:00,Cnota,56,2007,6172
649,649,5264,2007-04-16 19:04:00,Zehly,18,2007,6190
650,650,5263,2007-04-16 19:04:00,12.72.53.253,57,2007,6247
651,651,5266,2007-04-16 19:04:00,Woodworthjohn,105,2007,6352
652,652,5268,2007-04-16 19:04:00,Akubhai,1,2007,6353
653,653,5267,2007-04-16 19:04:00,Sebastian Krause,0,2007,6353
654,654,5265,2007-04-16 19:04:00,Woodworthjohn,-104,2007,6249
655,659,5257,2007-04-16 19:05:00,Cnota,33,2007,6282
656,658,5258,2007-04-16 19:05:00,156.75.192.109,19,2007,6301
657,660,5256,2007-04-16 19:05:00,Editor Emeritus,44,2007,6345
658,656,5260,2007-04-16 19:05:00,Chrislk02,-7,2007,6338
659,655,5261,2007-04-16 19:05:00,220.245.204.116,7,2007,6345
660,657,5259,2007-04-16 19:05:00,Jmw0000,-64,2007,6281
661,668,5255,2007-04-16 19:06:00,Kizor,168,2007,6449
662,667,5253,2007-04-16 19:06:00,220.245.204.116,7,2007,6456
663,666,5252,2007-04-16 19:06:00,Jmw0000,-6,2007,6450
664,665,5254,2007-04-16 19:06:00,Cnota,72,2007,6522
665,669,5251,2007-04-16 19:06:00,Catalogingeek,195,2007,6717
666,663,5249,2007-04-16 19:06:00,206.218.129.2,-2,2007,6715
667,662,5248,2007-04-16 19:06:00,64.86.141.133,-14,2007,6701
668,661,5247,2007-04-16 19:06:00,Akubhai,-57,2007,6644
669,664,5250,2007-04-16 19:06:00,SillyWalksMinister,-13,2007,6631
670,670,5240,2007-04-16 19:07:00,Shanes,36,2007,6667
671,671,5239,2007-04-16 19:07:00,164.58.80.18,26,2007,6693
672,672,5242,2007-04-16 19:07:00,156.75.192.109,-39,2007,6654
673,673,5241,2007-04-16 19:07:00,156.75.192.109,3,2007,6657
674,674,5244,2007-04-16 19:07:00,John Stattic,108,2007,6765
675,675,5245,2007-04-16 19:07:00,72.66.28.80,-3,2007,6762
676,676,5246,2007-04-16 19:07:00,152.3.77.158,-124,2007,6638
677,677,5243,2007-04-16 19:07:00,Woodworthjohn,95,2007,6733
678,684,5235,2007-04-16 19:08:00,Kizor,1,2007,6734
679,686,5237,2007-04-16 19:08:00,Woodworthjohn,-2,2007,6732
680,685,5236,2007-04-16 19:08:00,Kizor,200,2007,6932
681,683,5234,2007-04-16 19:08:00,172.147.112.103,9,2007,6941
682,682,5233,2007-04-16 19:08:00,ElKevbo,-94,2007,6847
683,681,5232,2007-04-16 19:08:00,Jmw0000,-106,2007,6741
684,680,5231,2007-04-16 19:08:00,212.98.136.35,40,2007,6781
685,679,5230,2007-04-16 19:08:00,141.155.162.169,24,2007,6805
686,678,5238,2007-04-16 19:08:00,152.3.77.158,-157,2007,6648
687,696,5224,2007-04-16 19:09:00,TylerXKJ,-40,2007,6608
688,695,5228,2007-04-16 19:09:00,141.155.162.169,-40,2007,6568
689,694,5227,2007-04-16 19:09:00,Kizor,-26,2007,6542
690,692,5225,2007-04-16 19:09:00,Ishikawa Minoru,40,2007,6582
691,693,5226,2007-04-16 19:09:00,RyanGerbil10,0,2007,6582
692,690,5223,2007-04-16 19:09:00,PSUMark2006,-399,2007,6183
693,689,5222,2007-04-16 19:09:00,Woodworthjohn,97,2007,6280
694,688,5221,2007-04-16 19:09:00,Ishikawa Minoru,399,2007,6679
695,687,5220,2007-04-16 19:09:00,Chunky Rice,-5,2007,6674
696,691,5229,2007-04-16 19:09:00,220.245.204.116,2,2007,6676
697,697,5214,2007-04-16 19:10:00,Ike9898,13,2007,6689
698,698,5215,2007-04-16 19:10:00,Kizor,100,2007,6789
699,699,5218,2007-04-16 19:10:00,Feedmecereal,-1,2007,6788
700,700,5217,2007-04-16 19:10:00,Liore,45,2007,6833
701,701,5219,2007-04-16 19:10:00,Dposse,115,2007,6948
702,702,5216,2007-04-16 19:10:00,Wittylama,-1,2007,6947
703,706,5210,2007-04-16 19:11:00,UBeR,-6,2007,6941
704,705,5211,2007-04-16 19:11:00,Cjkline83,8,2007,6949
705,704,5212,2007-04-16 19:11:00,B,21,2007,6970
706,703,5213,2007-04-16 19:11:00,Liore,-45,2007,6925
707,707,5209,2007-04-16 19:12:00,Liore,123,2007,7048
708,708,5208,2007-04-16 19:12:00,Liore,-1,2007,7047
709,709,5207,2007-04-16 19:12:00,Kaldari,9,2007,7056
710,710,5203,2007-04-16 19:13:00,Btmachine333667,32,2007,7088
711,711,5205,2007-04-16 19:13:00,Jmw0000,0,2007,7088
712,712,5206,2007-04-16 19:13:00,Kizor,-23,2007,7065
713,713,5204,2007-04-16 19:13:00,Stevenscollege,-97,2007,6968
714,715,5201,2007-04-16 19:14:00,Smokefan2007,-95,2007,6873
715,716,5200,2007-04-16 19:14:00,Chunky Rice,0,2007,6873
716,714,5202,2007-04-16 19:14:00,Jmw0000,-2,2007,6871
717,717,5199,2007-04-16 19:15:00,Chunky Rice,-7,2007,6864
718,718,5198,2007-04-16 19:15:00,President David Palmer,136,2007,7000
719,719,5197,2007-04-16 19:15:00,Xyzzyplugh,4,2007,7004
720,720,5196,2007-04-16 19:15:00,Deletion Quality,45,2007,7049
721,721,5195,2007-04-16 19:15:00,President David Palmer,0,2007,7049
722,722,5193,2007-04-16 19:16:00,Eagle Owl,7,2007,7056
723,723,5194,2007-04-16 19:16:00,Rockpocket,-9,2007,7047
724,725,5192,2007-04-16 19:17:00,Ike9898,27,2007,7074
725,724,5190,2007-04-16 19:17:00,John Stattic,9,2007,7083
726,726,5191,2007-04-16 19:17:00,Jmw0000,44,2007,7127
727,728,5188,2007-04-16 19:18:00,Uthbrian,12,2007,7139
728,727,5189,2007-04-16 19:18:00,Chunky Rice,-27,2007,7112
729,731,5186,2007-04-16 19:19:00,Java13690,20,2007,7132
730,732,5185,2007-04-16 19:19:00,Dposse,-15,2007,7117
731,729,5184,2007-04-16 19:19:00,Warpflyght,3,2007,7120
732,730,5187,2007-04-16 19:19:00,Zenohockey,-4,2007,7116
733,735,5183,2007-04-16 19:20:00,Nyttend,0,2007,7116
734,733,5182,2007-04-16 19:20:00,Arpierson,0,2007,7116
735,734,5181,2007-04-16 19:20:00,Bokbok,8,2007,7124
736,736,5180,2007-04-16 19:21:00,Jarsonic,26,2007,7150
737,737,5179,2007-04-16 19:21:00,Sgt Pinback,19,2007,7169
738,738,5176,2007-04-16 19:22:00,Uthbrian,-4,2007,7165
739,739,5174,2007-04-16 19:22:00,Akubhai,24,2007,7189
740,740,5178,2007-04-16 19:22:00,Dposse,40,2007,7229
741,741,5177,2007-04-16 19:22:00,Zenohockey,67,2007,7296
742,742,5175,2007-04-16 19:22:00,DerwinUMD,8,2007,7304
743,748,5168,2007-04-16 19:23:00,Natalie Erin,-25,2007,7279
744,747,5169,2007-04-16 19:23:00,DerwinUMD,24,2007,7303
745,746,5170,2007-04-16 19:23:00,Kizor,86,2007,7389
746,744,5172,2007-04-16 19:23:00,Jmlk17,26,2007,7415
747,743,5173,2007-04-16 19:23:00,Jarsonic,-1,2007,7414
748,745,5171,2007-04-16 19:23:00,Natalie Erin,0,2007,7414
749,753,5165,2007-04-16 19:24:00,Zenohockey,-68,2007,7346
750,749,5163,2007-04-16 19:24:00,MZMcBride,0,2007,7346
751,750,5162,2007-04-16 19:24:00,Deletion Quality,-8,2007,7338
752,751,5164,2007-04-16 19:24:00,Adamantiaf,0,2007,7338
753,752,5166,2007-04-16 19:24:00,Kizor,-33,2007,7305
754,754,5167,2007-04-16 19:24:00,Jmw0000,23,2007,7328
755,755,5161,2007-04-16 19:25:00,Ishikawa Minoru,30,2007,7358
756,756,5160,2007-04-16 19:26:00,John Stattic,0,2007,7358
757,757,5159,2007-04-16 19:26:00,Akubhai,-54,2007,7304
758,758,5158,2007-04-16 19:26:00,TheCzarMan,-55,2007,7249
759,759,5157,2007-04-16 19:26:00,Dcandeto,1,2007,7250
760,760,5156,2007-04-16 19:26:00,Sgt Pinback,1,2007,7251
761,761,5155,2007-04-16 19:26:00,Natalie Erin,-4,2007,7247
762,768,5153,2007-04-16 19:27:00,Violask81976,1,2007,7248
763,767,5151,2007-04-16 19:27:00,Jarsonic,14,2007,7262
764,765,5152,2007-04-16 19:27:00,O^O,12,2007,7274
765,766,5154,2007-04-16 19:27:00,Bokbok,22,2007,7296
766,763,5149,2007-04-16 19:27:00,Alias777,-11,2007,7285
767,762,5148,2007-04-16 19:27:00,Cloudz679,-31,2007,7254
768,764,5150,2007-04-16 19:27:00,Kaldari,-475,2007,6779
769,769,5147,2007-04-16 19:28:00,Akubhai,0,2007,6779
770,770,5146,2007-04-16 19:28:00,Deletion Quality,-16,2007,6763
771,771,5145,2007-04-16 19:28:00,Ali'i,-5,2007,6758
772,775,5142,2007-04-16 19:29:00,Deletion Quality,-1,2007,6757
773,772,5141,2007-04-16 19:29:00,Jarsonic,0,2007,6757
774,773,5143,2007-04-16 19:29:00,Timothyarnold85,1,2007,6758
775,774,5144,2007-04-16 19:29:00,Dcandeto,1,2007,6759
776,777,5138,2007-04-16 19:30:00,Kizor,92,2007,6851
777,778,5140,2007-04-16 19:30:00,Jmw0000,0,2007,6851
778,776,5139,2007-04-16 19:30:00,Lg1223,-5,2007,6846
779,779,5137,2007-04-16 19:31:00,Donwilson,206,2007,7052
780,780,5136,2007-04-16 19:31:00,Jmw0000,0,2007,7052
781,781,5135,2007-04-16 19:31:00,John Stattic,11,2007,7063
